epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,10310,0.81442,0.43114,0.93931,0.87688,0.85146,0.89752,0.61703,1.19456,0.60169,1.16249,0.000189955,0.000189955,0.000189955
181,10367.2,0.79536,0.42125,0.92908,0.8847,0.85152,0.90321,0.61195,1.21061,0.58936,1.16512,0.000181703,0.000181703,0.000181703
182,10424.5,0.81575,0.43536,0.93373,0.87025,0.86319,0.90499,0.62216,1.19731,0.59732,1.16674,0.000173451,0.000173451,0.000173451
183,10481.7,0.8033,0.4177,0.93427,0.86729,0.86257,0.90308,0.61746,1.20325,0.59952,1.16493,0.0001652,0.0001652,0.0001652
184,10538.9,0.81473,0.43251,0.93827,0.87557,0.85077,0.90197,0.62477,1.19195,0.59337,1.1624,0.000156948,0.000156948,0.000156948
185,10596,0.79764,0.42684,0.93546,0.88129,0.84954,0.89613,0.62183,1.17907,0.59275,1.16091,0.000148696,0.000148696,0.000148696
186,10653.2,0.81231,0.42703,0.93443,0.88861,0.84039,0.8953,0.6086,1.22353,0.60584,1.17327,0.000140445,0.000140445,0.000140445
187,10710.4,0.79206,0.41968,0.91869,0.89935,0.84295,0.90381,0.62434,1.17896,0.59281,1.15619,0.000132193,0.000132193,0.000132193
188,10767.5,0.77469,0.41402,0.93143,0.88015,0.85513,0.90372,0.61889,1.18962,0.59091,1.15986,0.000123941,0.000123941,0.000123941
189,10824.8,0.78496,0.41472,0.91926,0.8826,0.85435,0.90143,0.62229,1.18992,0.59232,1.16224,0.00011569,0.00011569,0.00011569
190,10882,0.77731,0.41846,0.92721,0.8877,0.84726,0.90039,0.62126,1.18361,0.5881,1.15863,0.000107438,0.000107438,0.000107438
191,10939.2,0.80847,0.43394,0.94263,0.88592,0.84148,0.89372,0.60397,1.21728,0.60197,1.18145,9.91865e-05,9.91865e-05,9.91865e-05
192,10996.2,0.7965,0.41912,0.94161,0.90138,0.84119,0.8921,0.60717,1.21251,0.58686,1.18999,9.09349e-05,9.09349e-05,9.09349e-05
193,11053.2,0.79183,0.4158,0.93043,0.90905,0.83698,0.89384,0.60708,1.21165,0.59521,1.18674,8.26832e-05,8.26832e-05,8.26832e-05
194,11110.1,0.76283,0.40016,0.93352,0.8979,0.84528,0.90049,0.61491,1.20326,0.59804,1.1737,7.44316e-05,7.44316e-05,7.44316e-05
195,11167.1,0.76158,0.39983,0.92954,0.89517,0.84848,0.90116,0.62218,1.18952,0.59195,1.16662,6.61799e-05,6.61799e-05,6.61799e-05
196,11224.1,0.75103,0.39919,0.92249,0.89818,0.8333,0.90017,0.61627,1.20852,0.59325,1.17009,5.79283e-05,5.79283e-05,5.79283e-05
197,11281,0.73633,0.38865,0.92195,0.89745,0.83827,0.90082,0.61905,1.20033,0.5922,1.16833,4.96766e-05,4.96766e-05,4.96766e-05
198,11338,0.75252,0.40353,0.92463,0.90275,0.83932,0.90109,0.62117,1.19959,0.59303,1.17107,4.1425e-05,4.1425e-05,4.1425e-05
199,11394.9,0.73932,0.39001,0.92336,0.9011,0.84395,0.90354,0.6228,1.18946,0.58809,1.16597,3.31733e-05,3.31733e-05,3.31733e-05
200,11451.9,0.7437,0.39252,0.92139,0.8929,0.84535,0.90185,0.61768,1.19778,0.59049,1.16944,2.49217e-05,2.49217e-05,2.49217e-05
